StationId	DataType	FileName	Id	Lat	Long	Scenario	Constituent	SDate	EDate	YrCount	Value	Sum	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec	StaNam
453546	WdmFinal	wa453546.wdm	9	46.722	-118.65	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	68.16	68.17	0.042	0.072	0.150	0.219	0.280	0.346	0.394	0.327	0.235	0.107	0.041	0.021	HATTON 9 SE
453730	WdmFinal	wa453730.wdm	9	48.199	-120.77	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	46.13	46.42	0.006	0.014	0.070	0.150	0.222	0.253	0.311	0.255	0.161	0.057	0.005	0.011	HOLDEN VILLAGE
453807	WdmFinal	wa453807.wdm	9	46.973	-123.93	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	41.41	41.21	0.038	0.054	0.100	0.146	0.182	0.197	0.217	0.182	0.136	0.064	0.023	0.012	HOQUIAM BOWERMAN AP
453826	WdmFinal	wa453826.wdm	9	47.234	-123.99	COMPUTED	PMET	'1988/01/01'	'2006/12/31'	19	41.73	41.73	0.036	0.057	0.097	0.147	0.190	0.200	0.224	0.187	0.138	0.060	0.019	0.011	HUMPTULIPS SALMON HAT
454154	WdmFinal	wa454154.wdm	9	46.211	-119.1	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	82.32	82.24	0.054	0.090	0.182	0.270	0.337	0.409	0.446	0.377	0.276	0.142	0.069	0.043	KENNEWICK
454169	WdmFinal	wa454169.wdm	9	47.417	-122.24	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	48.47	47.65	0.044	0.065	0.112	0.176	0.213	0.231	0.237	0.206	0.142	0.073	0.038	0.024	KENT
454338	WdmFinal	wa454338.wdm	9	46.817	-117.88	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	61.92	62.62	0.046	0.072	0.138	0.201	0.242	0.296	0.363	0.307	0.212	0.100	0.043	0.032	LACROSSE
454486	WdmFinal	wa454486.wdm	9	47.377	-121.96	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	64.7	62.81	0.090	0.098	0.158	0.202	0.256	0.282	0.296	0.247	0.178	0.117	0.072	0.064	LANDSBURG
454572	WdmFinal	wa454572.wdm	9	47.559	-120.68	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	68.03	67.68	0.028	0.046	0.124	0.226	0.318	0.356	0.408	0.349	0.223	0.095	0.029	0.013	LEAVENWORTH 3 S
454679	WdmFinal	wa454679.wdm	9	46.998	-118.57	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	69.03	68.84	0.050	0.071	0.155	0.230	0.288	0.342	0.382	0.322	0.236	0.115	0.041	0.022	LIND 3 NE
454748	WdmFinal	wa454748.wdm	9	46.368	-124.04	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	40.79	40.74	0.067	0.076	0.107	0.142	0.174	0.174	0.180	0.146	0.118	0.065	0.050	0.036	LONG BEACH EXPERIMENT STA
454764	WdmFinal	wa454764.wdm	9	46.749	-121.81	COMPUTED	PMET	'1979/01/01'	'2005/12/31'	27	50.37	50.37	0.048	0.063	0.104	0.146	0.199	0.234	0.278	0.245	0.174	0.089	0.037	0.033	LONGMIRE RAINIER NPS
454769	WdmFinal	wa454769.wdm	9	46.151	-122.92	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	44.87	44.04	0.033	0.059	0.112	0.146	0.191	0.204	0.224	0.197	0.149	0.071	0.038	0.021	LONGVIEW
454999	WdmFinal	wa454999.wdm	9	48.538	-121.45	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	49.86	49.86	0.042	0.062	0.121	0.183	0.234	0.239	0.257	0.215	0.144	0.081	0.038	0.018	MARBLEMOUNT R S
455133	WdmFinal	wa455133.wdm	9	48.609	-120.44	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	53.28	53.15	0.007	0.016	0.083	0.176	0.251	0.297	0.345	0.289	0.187	0.066	0.006	0.014	MAZAMA
455224	WdmFinal	wa455224.wdm	9	47.136	-122.26	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	68.48	66.95	0.088	0.102	0.173	0.227	0.278	0.298	0.305	0.259	0.192	0.126	0.079	0.066	MC MILLIN RESERVOIR
455326	WdmFinal	wa455326.wdm	9	48.103	-120.01	COMPUTED	PMET	'1971/01/01'	'2006/12/31'	36	62.4	62.4	0.033	0.041	0.117	0.222	0.295	0.322	0.372	0.307	0.214	0.096	0.019	0.003	METHOW 2 S
455525	WdmFinal	wa455525.wdm	9	47.845	-121.99	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	62.16	61.53	0.074	0.089	0.152	0.210	0.262	0.282	0.295	0.248	0.174	0.109	0.065	0.055	MONROE
455659	WdmFinal	wa455659.wdm	9	46	-121.54	COMPUTED	PMET	'1970/01/01'	'2005/12/30'	36	61.48	60.59	0.029	0.054	0.125	0.194	0.258	0.303	0.366	0.305	0.202	0.086	0.036	0.025	MOUNT ADAMS RS
455678	WdmFinal	wa455678.wdm	9	48.44	-122.39	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	45.12	44.7	0.053	0.072	0.121	0.157	0.197	0.201	0.210	0.175	0.119	0.066	0.049	0.045	MOUNT VERNON 3 WNW
455688	WdmFinal	wa455688.wdm	9	46.505	-120.17	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	61.34	60.97	0.041	0.065	0.131	0.203	0.263	0.312	0.347	0.291	0.204	0.098	0.032	0.011	MOXEE CITY 10 E
455704	WdmFinal	wa455704.wdm	9	47.141	-121.94	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	63.27	61.44	0.088	0.098	0.153	0.198	0.244	0.263	0.288	0.243	0.178	0.120	0.076	0.065	MUD MOUNTAIN DAM
455840	WdmFinal	wa455840.wdm	9	48.676	-121.24	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	46.8	46.2	0.034	0.052	0.112	0.170	0.215	0.228	0.247	0.203	0.135	0.072	0.032	0.014	NEWHALEM
455844	WdmFinal	wa455844.wdm	9	48.184	-117.05	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	62.64	61.6	0.042	0.059	0.129	0.209	0.258	0.302	0.341	0.297	0.214	0.100	0.038	0.026	NEWPORT
455946	WdmFinal	wa455946.wdm	9	48.908	-117.79	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	61.4	61.47	0.022	0.055	0.132	0.209	0.266	0.313	0.353	0.316	0.216	0.096	0.028	0.006	NORTHPORT
456039	WdmFinal	wa456039.wdm	9	47.329	-118.7	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	64.45	65.32	0.044	0.065	0.144	0.217	0.271	0.327	0.369	0.313	0.226	0.108	0.036	0.020	ODESSA
456096	WdmFinal	wa456096.wdm	9	48.612	-122.81	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	47.55	45.66	0.056	0.077	0.130	0.166	0.201	0.204	0.205	0.171	0.120	0.066	0.051	0.048	OLGA 2 SE
456114	WdmFinal	wa456114.wdm	9	46.973	-122.9	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	42.11	42.11	0.033	0.057	0.100	0.146	0.183	0.204	0.219	0.195	0.132	0.065	0.028	0.019	OLYMPIA AIRPORT
456262	WdmFinal	wa456262.wdm	9	46.609	-121.67	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	54.37	54.8	0.048	0.072	0.113	0.172	0.224	0.259	0.296	0.253	0.183	0.095	0.044	0.036	PACKWOOD
456295	WdmFinal	wa456295.wdm	9	47.306	-121.85	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	62	60.91	0.081	0.092	0.148	0.197	0.247	0.266	0.290	0.245	0.180	0.116	0.073	0.061	PALMER 3 ESE
456534	WdmFinal	wa456534.wdm	9	47.781	-120.65	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	62.48	63.41	0.028	0.043	0.116	0.206	0.294	0.335	0.388	0.325	0.209	0.091	0.027	0.013	PLAIN
456610	WdmFinal	wa456610.wdm	9	46.469	-117.59	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	62.44	62.64	0.049	0.077	0.138	0.198	0.237	0.296	0.360	0.304	0.212	0.102	0.045	0.034	POMEROY
456624	WdmFinal	wa456624.wdm	9	48.114	-123.43	COMPUTED	PMET	'1970/01/01'	'2005/11/30'	35.92	46.64	45.65	0.041	0.062	0.106	0.162	0.212	0.225	0.245	0.189	0.133	0.058	0.034	0.028	PORT ANGELES
456747	WdmFinal	wa456747.wdm	9	46.646	-119.91	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	67.68	67.73	0.044	0.068	0.144	0.227	0.297	0.348	0.384	0.326	0.224	0.110	0.035	0.012	PRIEST RAPIDS DAM
456768	WdmFinal	wa456768.wdm	9	46.202	-119.76	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	79.86	79.19	0.055	0.088	0.177	0.260	0.321	0.391	0.429	0.360	0.266	0.137	0.066	0.042	PROSSER
456789	WdmFinal	wa456789.wdm	9	46.756	-117.19	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	59.07	58.7	0.042	0.067	0.125	0.185	0.227	0.277	0.341	0.291	0.200	0.097	0.040	0.030	PULLMAN 2 NW
456846	WdmFinal	wa456846.wdm	9	47.809	-122.91	COMPUTED	PMET	'1970/01/01'	'2005/12/30'	36	45.26	44.75	0.045	0.061	0.109	0.163	0.193	0.208	0.221	0.193	0.139	0.070	0.040	0.025	QUILCENE 2 SW
456858	WdmFinal	wa456858.wdm	9	47.938	-124.56	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	39.02	39.02	0.026	0.043	0.077	0.116	0.160	0.193	0.231	0.192	0.144	0.061	0.021	0.013	QUILLAYUTE AIRPORT
456880	WdmFinal	wa456880.wdm	9	47.216	-119.85	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	87.45	86.94	0.064	0.093	0.188	0.279	0.365	0.423	0.488	0.411	0.302	0.155	0.054	0.025	QUINCY 1 S
456898	WdmFinal	wa456898.wdm	9	46.786	-121.74	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	39.13	38.89	0.030	0.042	0.063	0.098	0.153	0.185	0.234	0.201	0.144	0.070	0.029	0.023	RAINIER PARADISE RS
456914	WdmFinal	wa456914.wdm	9	46.653	-123.73	COMPUTED	PMET	'1980/01/01'	'2006/12/31'	27	42.44	42.44	0.037	0.057	0.104	0.153	0.180	0.193	0.212	0.188	0.140	0.061	0.039	0.026	RAYMOND 2 S
456974	WdmFinal	wa456974.wdm	9	48.614	-118.73	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	48.11	47.39	0.005	0.026	0.088	0.158	0.211	0.249	0.303	0.263	0.176	0.062	0.009	0.001	REPUBLIC
457015	WdmFinal	wa457015.wdm	9	46.312	-119.26	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	80.66	81.72	0.054	0.090	0.181	0.268	0.332	0.404	0.442	0.375	0.278	0.145	0.067	0.043	RICHLAND
457059	WdmFinal	wa457059.wdm	9	47.114	-118.38	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	63.71	63.95	0.042	0.061	0.138	0.210	0.263	0.319	0.369	0.307	0.226	0.107	0.034	0.018	RITZVILLE 1 SSE
457180	WdmFinal	wa457180.wdm	9	47.229	-117.37	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	70.12	69.89	0.047	0.076	0.148	0.222	0.278	0.326	0.389	0.345	0.252	0.123	0.053	0.028	ROSALIA
457185	WdmFinal	wa457185.wdm	9	48.727	-121.07	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	47.96	47.55	0.009	0.019	0.073	0.146	0.218	0.259	0.315	0.266	0.168	0.059	0.008	0.015	ROSS DAM
457267	WdmFinal	wa457267.wdm	9	47.089	-117.59	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	72.3	72.29	0.052	0.081	0.157	0.228	0.294	0.339	0.397	0.350	0.254	0.127	0.057	0.030	SAINT JOHN
457342	WdmFinal	wa457342.wdm	9	45.965	-120.67	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	65.41	65.23	0.021	0.044	0.121	0.199	0.278	0.342	0.411	0.350	0.223	0.099	0.032	0.015	SATUS PASS 2 SSW
457470	WdmFinal	wa457470.wdm	9	47.687	-122.26	COMPUTED	PMET	'1987/01/01'	'2006/12/31'	20	48.5	48.5	0.052	0.069	0.116	0.175	0.207	0.226	0.238	0.213	0.153	0.075	0.041	0.026	SEATTLE SAND POINT WSFO
457473	WdmFinal	wa457473.wdm	9	47.444	-122.31	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	48.71	48.7	0.052	0.069	0.118	0.175	0.213	0.231	0.238	0.209	0.145	0.078	0.041	0.028	SEATTLE TACOMA AIRPORT
457507	WdmFinal	wa457507.wdm	9	48.496	-122.24	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	43.08	43.05	0.049	0.068	0.110	0.151	0.190	0.196	0.208	0.174	0.117	0.063	0.046	0.039	SEDRO WOOLLEY
457522	WdmFinal	wa457522.wdm	9	46.672	-120.5	COMPUTED	PMET	'1999/01/01'	'2006/12/31'	8	60.57	60.57	0.040	0.059	0.139	0.192	0.250	0.315	0.359	0.292	0.207	0.093	0.027	0.009	SELAH 2 NE
457544	WdmFinal	wa457544.wdm	9	48.085	-123.06	COMPUTED	PMET	'1981/01/01'	'2006/12/31'	26	42.85	42.85	0.040	0.058	0.100	0.147	0.193	0.205	0.239	0.186	0.124	0.054	0.030	0.027	SEQUIM 2 E
457585	WdmFinal	wa457585.wdm	9	47.238	-123.14	COMPUTED	PMET	'2000/01/01'	'2006/12/31'	7	42.26	42.26	0.031	0.059	0.096	0.145	0.170	0.215	0.228	0.197	0.135	0.062	0.029	0.018	SHELTON AIRPORT
457696	WdmFinal	wa457696.wdm	9	45.623	-122.22	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	47.43	47.13	0.052	0.078	0.109	0.119	0.172	0.203	0.261	0.225	0.154	0.075	0.052	0.045	SKAMANIA FISH HATCHERY
457727	WdmFinal	wa457727.wdm	9	46.837	-119.66	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	89.53	89.59	0.070	0.098	0.194	0.286	0.372	0.437	0.500	0.424	0.309	0.162	0.058	0.026	SMYRNA
457773	WdmFinal	wa457773.wdm	9	47.541	-121.84	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	66.86	65.3	0.095	0.103	0.167	0.214	0.264	0.290	0.304	0.255	0.184	0.123	0.075	0.065	SNOQUALMIE FALLS
457781	WdmFinal	wa457781.wdm	9	47.425	-121.41	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	62.95	62.95	0.069	0.081	0.145	0.199	0.257	0.299	0.323	0.275	0.187	0.119	0.061	0.047	SNOQUALMIE PASS
457938	WdmFinal	wa457938.wdm	9	47.621	-117.53	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	71.14	71.14	0.049	0.075	0.149	0.223	0.283	0.338	0.394	0.355	0.255	0.128	0.052	0.028	SPOKANE INTERNATIONAL AIRPORT
457941	WdmFinal	wa457941.wdm	9	47.681	-117.63	COMPUTED	PMET	'1997/01/01'	'2006/12/31'	10	69.61	69.6	0.043	0.069	0.146	0.224	0.266	0.326	0.402	0.358	0.257	0.115	0.048	0.025	SPOKANE WFO
458009	WdmFinal	wa458009.wdm	9	47.293	-121.34	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	52.6	50.32	0.055	0.062	0.109	0.153	0.209	0.229	0.259	0.219	0.159	0.100	0.053	0.040	STAMPEDE PASS
458034	WdmFinal	wa458034.wdm	9	47.866	-121.72	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	59.89	59.34	0.079	0.091	0.146	0.192	0.241	0.261	0.284	0.241	0.175	0.107	0.069	0.059	STARTUP 1 E
458059	WdmFinal	wa458059.wdm	9	48.351	-120.73	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	54.26	53.44	0.008	0.018	0.082	0.180	0.255	0.295	0.353	0.291	0.183	0.062	0.007	0.015	STEHEKIN 4 NW
458207	WdmFinal	wa458207.wdm	9	46.324	-120.01	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	65.89	65.36	0.045	0.070	0.143	0.223	0.288	0.335	0.364	0.305	0.214	0.105	0.036	0.012	SUNNYSIDE
458278	WdmFinal	wa458278.wdm	9	47.247	-122.41	COMPUTED	PMET	'1983/01/01'	'2005/12/31'	23	49.76	49.76	0.051	0.069	0.122	0.180	0.218	0.235	0.245	0.216	0.151	0.077	0.039	0.029	TACOMA NO. 1
458520	WdmFinal	wa458520.wdm	9	48.781	-119.42	COMPUTED	PMET	'1985/01/01'	'2003/12/31'	19	61.95	61.94	0.036	0.042	0.124	0.219	0.286	0.319	0.365	0.308	0.212	0.093	0.019	0.003	TONASKET 4 NNE
458715	WdmFinal	wa458715.wdm	9	48.653	-121.69	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	46.8	46.77	0.034	0.051	0.110	0.171	0.224	0.229	0.246	0.208	0.138	0.075	0.033	0.014	UPPER BAKER DAM
458773	WdmFinal	wa458773.wdm	9	45.678	-122.65	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	50.16	52.42	0.056	0.084	0.126	0.141	0.193	0.223	0.286	0.243	0.169	0.082	0.062	0.053	VANCOUVER 4 NNE
458959	WdmFinal	wa458959.wdm	9	46.435	-120.42	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	64.56	64.71	0.041	0.067	0.138	0.221	0.285	0.332	0.367	0.306	0.214	0.102	0.034	0.012	WAPATO
459012	WdmFinal	wa459012.wdm	9	47.648	-120.07	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	68.86	68.39	0.035	0.050	0.134	0.230	0.307	0.348	0.411	0.346	0.224	0.103	0.034	0.015	WATERVILLE
459058	WdmFinal	wa459058.wdm	9	47.896	-117.99	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	74.34	73.63	0.055	0.081	0.163	0.238	0.293	0.351	0.399	0.354	0.258	0.132	0.057	0.030	WELLPINIT
459082	WdmFinal	wa459082.wdm	9	47.398	-120.2	COMPUTED	PMET	'2002/01/01'	'2006/12/31'	5	76.7	76.69	0.043	0.059	0.168	0.254	0.319	0.412	0.461	0.380	0.255	0.108	0.037	0.014	WENATCHEE AP
459200	WdmFinal	wa459200.wdm	9	46.044	-118.46	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	81.42	81.42	0.064	0.086	0.171	0.250	0.324	0.413	0.441	0.387	0.270	0.142	0.069	0.050	WHITMAN MISSION
459238	WdmFinal	wa459238.wdm	9	47.757	-118.68	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	62.28	62.76	0.033	0.062	0.135	0.207	0.261	0.311	0.371	0.319	0.221	0.094	0.034	0.008	WILBUR
459376	WdmFinal	wa459376.wdm	9	48.454	-120.19	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	53.11	53.33	0.006	0.016	0.087	0.182	0.250	0.287	0.346	0.289	0.190	0.067	0.006	0.015	WINTHROP 1 WSW
459463	WdmFinal	wa459463.wdm	9	46.59	-120.54	COMPUTED	PMET	'1999/01/01'	'2006/12/31'	8	64.21	64.21	0.045	0.063	0.152	0.208	0.265	0.330	0.374	0.304	0.217	0.100	0.033	0.010	YAKIMA NO 2
459465	WdmFinal	wa459465.wdm	9	46.568	-120.54	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	61.61	61.61	0.040	0.063	0.134	0.208	0.268	0.314	0.351	0.296	0.202	0.100	0.031	0.011	YAKIMA AIRPORT
470045	WdmFinal	wi470045.wdm	9	42.647	-89.064	COMPUTED	PMET	'1992/01/01'	'2006/12/31'	15	62.48	62.48	0.054	0.072	0.161	0.248	0.258	0.303	0.289	0.243	0.195	0.137	0.076	0.014	AFTON
470124	WdmFinal	wi470124.wdm	9	44.327	-91.919	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	57.71	57.57	0.028	0.055	0.116	0.216	0.271	0.271	0.273	0.228	0.184	0.134	0.077	0.035	ALMA DAM 4
470175	WdmFinal	wi470175.wdm	9	45.301	-92.363	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	59.02	59.05	0.021	0.049	0.106	0.221	0.290	0.295	0.289	0.244	0.191	0.128	0.071	0.028	AMERY
470239	WdmFinal	wi470239.wdm	9	45.16	-89.113	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	40.9	40.92	0.006	0.022	0.067	0.150	0.221	0.235	0.219	0.175	0.126	0.078	0.034	0.006	ANTIGO
470265	WdmFinal	wi470265.wdm	9	44.279	-88.439	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	55.8	56.18	0.033	0.055	0.105	0.197	0.266	0.278	0.266	0.218	0.178	0.122	0.081	0.040	APPLETON
470273	WdmFinal	wi470273.wdm	9	43.041	-89.429	COMPUTED	PMET	'1972/01/01'	'2006/12/31'	35	55.72	55.71	0.037	0.061	0.127	0.200	0.254	0.270	0.255	0.208	0.174	0.121	0.077	0.042	ARBORETUM UNIV WIS
470308	WdmFinal	wi470308.wdm	9	43.301	-89.327	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	57.31	56.87	0.037	0.061	0.130	0.211	0.260	0.275	0.261	0.209	0.171	0.124	0.081	0.045	ARLINGTON UNIV FARM
470349	WdmFinal	wi470349.wdm	9	46.573	-90.971	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	56.75	56.75	0.024	0.052	0.097	0.194	0.300	0.281	0.271	0.232	0.181	0.124	0.072	0.031	ASHLAND EXP FARM
470516	WdmFinal	wi470516.wdm	9	43.458	-89.727	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	55.02	55.31	0.037	0.059	0.124	0.207	0.252	0.266	0.254	0.207	0.167	0.117	0.080	0.043	BARABOO
470603	WdmFinal	wi470603.wdm	9	46.883	-90.817	COMPUTED	PMET	'1970/01/01'	'2004/12/31'	35	52.4	53.32	0.022	0.048	0.092	0.191	0.273	0.267	0.256	0.215	0.165	0.119	0.071	0.027	BAYFIELD 6 N
470645	WdmFinal	wi470645.wdm	9	43.445	-88.848	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	56.17	56.17	0.037	0.059	0.124	0.208	0.257	0.270	0.253	0.214	0.175	0.123	0.080	0.043	BEAVER DAM
470696	WdmFinal	wi470696.wdm	9	42.504	-89.031	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	60.06	60.54	0.049	0.070	0.148	0.237	0.259	0.299	0.273	0.235	0.188	0.136	0.076	0.013	BELOIT
470773	WdmFinal	wi470773.wdm	9	45.556	-90.959	COMPUTED	PMET	'1984/01/01'	'2006/12/31'	23	49.62	49.6	0.020	0.045	0.095	0.197	0.258	0.253	0.238	0.197	0.152	0.092	0.055	0.023	BIG FALLS HYDRO
470882	WdmFinal	wi470882.wdm	9	44.292	-91.223	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	52.31	52.56	0.024	0.047	0.105	0.197	0.249	0.253	0.252	0.212	0.166	0.120	0.068	0.030	BLAIR
470904	WdmFinal	wi470904.wdm	9	45.096	-91.489	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	52.9	52.97	0.021	0.052	0.102	0.200	0.273	0.267	0.256	0.211	0.163	0.104	0.062	0.025	BLOOMER
470991	WdmFinal	wi470991.wdm	9	44.856	-88.989	COMPUTED	PMET	'1970/01/01'	'2002/12/31'	33	53.79	52.84	0.031	0.053	0.102	0.191	0.250	0.259	0.250	0.206	0.160	0.115	0.078	0.037	BOWLER
471078	WdmFinal	wi471078.wdm	9	42.618	-89.386	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	57.74	58.01	0.046	0.064	0.138	0.222	0.249	0.291	0.267	0.231	0.179	0.128	0.074	0.012	BRODHEAD
471205	WdmFinal	wi471205.wdm	9	42.651	-88.254	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	59.25	59.72	0.046	0.069	0.134	0.217	0.253	0.280	0.275	0.229	0.193	0.134	0.089	0.039	BURLINGTON
471249	WdmFinal	wi471249.wdm	9	46.054	-90.522	COMPUTED	PMET	'1998/01/01'	'2005/12/31'	8	50.7	50.7	0.022	0.046	0.090	0.178	0.251	0.254	0.241	0.205	0.170	0.104	0.070	0.029	BUTTERNUT 3 N
471280	WdmFinal	wi471280.wdm	9	43.745	-90.778	COMPUTED	PMET	'1991/01/01'	'2005/12/31'	15	51.01	51.01	0.024	0.041	0.110	0.193	0.236	0.258	0.237	0.202	0.168	0.111	0.064	0.026	CASHTON
471416	WdmFinal	wi471416.wdm	9	43.06	-89.478	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	58.69	58.65	0.040	0.064	0.132	0.217	0.269	0.281	0.264	0.219	0.180	0.127	0.084	0.047	CHARMANY FARM
471568	WdmFinal	wi471568.wdm	9	44.033	-88.147	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	57.72	57.58	0.033	0.055	0.109	0.205	0.276	0.282	0.265	0.224	0.184	0.129	0.083	0.042	CHILTON
471578	WdmFinal	wi471578.wdm	9	44.928	-91.408	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	57.42	57.42	0.027	0.053	0.115	0.216	0.280	0.275	0.273	0.230	0.181	0.127	0.071	0.034	CHIPPEWA FALLS
471618	WdmFinal	wi471618.wdm	9	46.046	-91.07	COMPUTED	PMET	'1999/01/01'	'2005/12/31'	7	51.28	51.29	0.022	0.043	0.087	0.175	0.253	0.246	0.256	0.214	0.175	0.107	0.075	0.028	CLAM LAKE 10SW
471676	WdmFinal	wi471676.wdm	9	44.623	-88.747	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	56.8	56.35	0.032	0.056	0.106	0.204	0.266	0.275	0.266	0.220	0.175	0.123	0.083	0.041	CLINTONVILLE
471847	WdmFinal	wi471847.wdm	9	45.8	-91.459	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	51.61	51.13	0.020	0.046	0.096	0.193	0.263	0.258	0.253	0.203	0.158	0.101	0.060	0.023	COUDERAY 7 W
471897	WdmFinal	wi471897.wdm	9	45.358	-88.192	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	49.27	49	0.021	0.042	0.090	0.167	0.240	0.259	0.245	0.197	0.150	0.100	0.062	0.032	CRIVITZ HIGH FALLS
471923	WdmFinal	wi471923.wdm	9	45.533	-92.017	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	53.68	53.05	0.020	0.048	0.097	0.204	0.273	0.268	0.262	0.213	0.162	0.105	0.062	0.024	CUMBERLAND
471970	WdmFinal	wi471970.wdm	9	43.656	-89.203	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	56.28	56.45	0.037	0.060	0.125	0.212	0.254	0.273	0.253	0.213	0.172	0.124	0.083	0.044	DALTON
471978	WdmFinal	wi471978.wdm	9	46.007	-92.37	COMPUTED	PMET	'1970/01/01'	'2005/12/31'	36	59.04	58.4	0.025	0.057	0.108	0.209	0.288	0.285	0.288	0.240	0.187	0.127	0.072	0.026	DANBURY
472001	WdmFinal	wi472001.wdm	9	42.671	-90.118	COMPUTED	PMET	'1970/01/01'	'2002/12/31'	33	57.8	57.93	0.016	0.049	0.121	0.226	0.284	0.266	0.233	0.223	0.196	0.147	0.103	0.033	DARLINGTON
472173	WdmFinal	wi472173.wdm	9	42.961	-90.116	COMPUTED	PMET	'1970/01/01'	'2006/12/31'	37	56.79	56.86	0.016	0.047	0.117	0.224	0.278	0.263	0.231	0.221	0.193	0.142	0.099	0.033	DODGEVILLE
